Age,Gender,Income,Marital_Status,Education,Occupation,Claim_Amount
55.0,Female,168387.0,Married,PhD,Engineer,75687.0
21.0,Female,132601.0,Single,Master's,Engineer,4889.0
45.0,Female,286716.0,Single,PhD,CEO,4514.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
32.0,Female,180807.0,Married,PhD,Waiter,4549.0
66.0,Male,24867.0,Single,Bachelor's,Teacher,8385.0
61.0,Male,70326.0,Married,PhD,Doctor,80985.0
23.0,Male,30509.0,Married,Master's,CEO,5085.0
45.0,Female,104523.0,Single,PhD,Teacher,1877.0
65.0,Male,187669.0,Single,Bachelor's,CEO,1084.0
63.0,Female,38634.0,Single,PhD,CEO,9162.0
54.0,Female,75358.0,Single,Master's,Waiter,86282.0
34.0,Male,30016.0,Married,Bachelor's,Engineer,8034.0
24.0,Male,7609.0,Single,Bachelor's,Teacher,1117.0
63.0,Male,232001.0,Single,Bachelor's,Engineer,8386.0
39.0,Female,404427.9082545613,Married,Bachelor's,CEO,5353.0
42.0,Male,172251.0,Married,PhD,CEO,6433.0
77.0,Female,203436.0,Single,Master's,Teacher,62990.0
76.0,Female,35712.0,Single,Master's,CEO,8304.0
71.0,Male,45626.0,Single,PhD,Teacher,8478.0
26.0,Female,244928.0,Single,Bachelor's,CEO,8613.0
30.0,Female,140306.0,Married,Bachelor's,Teacher,73220.0
18.0,Female,271475.0,Single,Bachelor's,CEO,9943.0
55.0,Female,29870.0,Married,PhD,Teacher,3267.0
74.0,Male,42600.0,Married,PhD,Engineer,7106.0
32.0,Female,180807.0,Married,PhD,Waiter,4549.0
32.0,Male,109834.0,Married,Master's,CEO,9938.0
68.0,Female,30602.0,Married,Bachelor's,Waiter,8430.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
54.0,Female,284121.0,Married,Master's,CEO,1944.0
79.0,Female,195361.0,Single,Master's,CEO,3589.0
61.0,Male,171769.0,Single,Bachelor's,CEO,6002.0
34.0,Female,54275.0,Single,Bachelor's,CEO,7265.0
43.0,Female,192725.0,Single,PhD,Waiter,1780.0
19.0,Male,159477.0,Single,PhD,Waiter,84988.0
77.0,Female,180166.0,Single,Master's,CEO,4210.0
26.0,Female,275219.0,Single,Master's,Waiter,5825.0
69.0,Male,54143.0,Single,PhD,CEO,1441.0
102.42154354562416,Female,91937.0,Single,PhD,Engineer,1168.0
18.0,Female,42523.0,Single,Master's,Engineer,8280.0
75.0,Female,29631.0,Single,PhD,Teacher,2700.0
42.0,Male,191192.0,Single,PhD,CEO,9486.0
64.0,Female,76301.0,Married,Bachelor's,Engineer,4075.0
74.0,Female,226835.0,Married,PhD,Doctor,25034.0
47.0,Female,98098.0,Single,Bachelor's,CEO,3748.0
38.0,Female,202429.0,Married,Bachelor's,Engineer,8785.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
48.0,Male,261455.0,Single,PhD,Doctor,6080.0
29.0,Male,165137.0,Single,PhD,CEO,6581.0
44.0,Female,32910.0,Single,PhD,Doctor,14521.0
41.0,Female,294717.0,Married,Bachelor's,Teacher,3210.0
70.0,Female,67454.0,Married,PhD,Engineer,6673.0
40.0,Male,167169.0,Single,PhD,CEO,3688.0
36.0,Female,278362.0,Single,Bachelor's,CEO,5759.0
78.0,Female,151554.0,Married,PhD,Engineer,35271.0
25.0,Male,54767.0,Single,PhD,CEO,4155.0
77.0,Female,16070.0,Married,PhD,Waiter,8694.0
29.0,Female,70295.0,Married,Master's,CEO,2826.0
61.0,Female,170024.0,Married,PhD,CEO,8192.0
63.0,Male,122787.0,Single,PhD,CEO,3363.0
19.0,Female,286722.0,Single,PhD,CEO,5600.0
22.0,Male,79803.0,Married,Bachelor's,Doctor,3367.0
62.0,Female,205368.0,Single,Master's,Engineer,9950.0
62.0,Male,97836.0,Single,Master's,CEO,59829.0
102.42154354562416,Male,282004.0,Married,Master's,CEO,2572.0
51.0,Male,134776.0,Single,PhD,CEO,3760.0
69.0,Male,124164.0,Single,PhD,CEO,4316.0
54.0,Male,240142.0,Single,PhD,Waiter,8643.0
32.0,Female,277377.0,Single,PhD,Doctor,50351.0
75.0,Male,161526.0,Single,Bachelor's,CEO,7575.0
37.0,Female,11511.0,Single,Bachelor's,Teacher,2604.0
56.0,Male,121540.0,Married,PhD,Teacher,7916.0
41.0,Female,258621.0,Single,PhD,Engineer,6616.0
68.0,Female,172490.0,Married,PhD,Engineer,2708.0
74.0,Female,158724.0,Married,Bachelor's,CEO,2073.0
102.42154354562416,Female,27727.0,Single,PhD,CEO,7996.0
31.0,Female,41147.0,Single,Bachelor's,Engineer,8204.0
20.0,Female,241214.0,Single,Bachelor's,CEO,1883.0
21.0,Female,112339.0,Married,Master's,CEO,6718.0
52.0,Female,25961.0,Single,Master's,Waiter,8022.0
65.0,Female,12547.0,Married,PhD,Waiter,4171.0
54.0,Female,25629.0,Married,Master's,CEO,8167.0
46.0,Female,31292.0,Single,Bachelor's,Teacher,93102.0
69.0,Male,90509.0,Single,PhD,Waiter,77176.0
68.0,Female,224187.0,Single,Master's,Engineer,26837.0
53.0,Female,34135.0,Married,Master's,Doctor,73780.0
31.0,Female,265879.0,Single,Bachelor's,Waiter,38294.0
53.0,Male,241889.0,Single,Master's,CEO,5234.0
23.0,Female,252508.0,Single,Bachelor's,CEO,2247.0
43.0,Male,156366.0,Single,Bachelor's,CEO,8548.0
26.0,Female,9321.0,Married,PhD,Waiter,7667.0
32.0,Male,294810.0,Married,PhD,Teacher,9858.0
57.0,Female,119774.0,Married,Master's,CEO,2779.0
102.42154354562416,Female,173031.0,Single,PhD,Teacher,52883.0
23.0,Female,9031.0,Married,Master's,Waiter,4398.0
69.0,Female,227076.0,Single,Bachelor's,CEO,2666.0
63.0,Female,121745.0,Single,PhD,Teacher,25902.0
76.0,Female,17960.0,Single,Master's,Waiter,8682.0
32.0,Female,185982.0,Married,Bachelor's,Engineer,14836.0
22.0,Female,58606.0,Married,Bachelor's,CEO,8477.0
24.0,Female,210699.0,Married,PhD,Engineer,95761.0
76.0,Female,17960.0,Single,Master's,Waiter,8682.0
43.0,Female,43628.0,Single,Bachelor's,Teacher,4231.0
32.0,Female,180807.0,Married,PhD,Waiter,4549.0
36.0,Female,247525.0,Single,Bachelor's,Doctor,7924.0
63.0,Male,32992.0,Married,Master's,Waiter,9199.0
52.0,Female,224733.0,Single,Bachelor's,CEO,8181.0
69.0,Female,22422.0,Married,Master's,Teacher,1301.0
40.0,Male,40743.0,Single,PhD,Engineer,4564.0
34.0,Male,48758.0,Single,Bachelor's,Waiter,2576.0
26.0,Male,150453.0,Single,Bachelor's,Waiter,37195.0
21.0,Female,60696.0,Married,Bachelor's,CEO,3452.0
102.42154354562416,Male,12995.0,Single,PhD,Teacher,3466.0
31.0,Female,256882.0,Married,PhD,Teacher,1854.0
59.0,Male,49996.0,Single,PhD,Waiter,6668.0
61.0,Female,226985.0,Single,Bachelor's,Teacher,64147.0
39.0,Male,25788.0,Married,Bachelor's,Engineer,8166.0
79.0,Male,76087.0,Single,Bachelor's,Waiter,18294.0
75.0,Female,43008.0,Single,PhD,Teacher,3818.0
56.0,Male,102333.0,Single,Bachelor's,Engineer,78411.0
48.0,Female,146741.0,Married,Bachelor's,CEO,4160.0
41.0,Female,42090.0,Married,PhD,Doctor,594.0
21.0,Male,238682.0,Single,PhD,Engineer,6446.0
40.0,Female,65073.0,Single,Bachelor's,Waiter,5240.0
42.0,Female,65348.0,Married,PhD,Teacher,4367.0
24.0,Male,244574.0,Single,PhD,Engineer,17552.0
45.0,Female,53391.0,Married,Bachelor's,Teacher,4944.0
69.0,Male,90440.0,Single,PhD,CEO,8196.0
77.0,Female,198378.0,Married,Master's,CEO,8018.0
18.0,Female,127652.0,Married,Master's,Teacher,3632.0
19.0,Female,36234.0,Single,PhD,Teacher,4798.0
33.0,Male,8916.0,Single,Master's,Teacher,2748.0
43.0,Male,256593.0,Married,PhD,Engineer,92704.0
78.0,Male,404427.9082545613,Married,PhD,CEO,8752.0
61.0,Male,17752.0,Single,PhD,Teacher,434.0
51.0,Female,134415.0,Single,Master's,Teacher,67660.0
75.0,Male,31357.0,Single,Bachelor's,Teacher,329.0
33.0,Female,286673.0,Single,Bachelor's,Engineer,2116.0
62.0,Male,23012.0,Single,Bachelor's,Engineer,9489.0
44.0,Male,12175.0,Single,PhD,Doctor,5182.0
20.0,Male,56384.0,Married,Bachelor's,CEO,3180.0
58.0,Female,186272.0,Married,Master's,CEO,4144.0
61.0,Male,76833.0,Single,Bachelor's,CEO,5619.0
18.0,Female,138558.0,Single,PhD,CEO,8540.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
56.0,Female,201807.0,Single,PhD,CEO,6049.0
24.0,Male,232266.0,Single,Bachelor's,CEO,8489.0
75.0,Female,95269.0,Single,PhD,Waiter,8407.0
43.0,Male,226340.0,Married,Master's,Teacher,75331.0
33.0,Female,20461.0,Single,Bachelor's,Engineer,99147.0
51.0,Male,167646.0,Married,PhD,Teacher,3953.0
33.0,Female,161983.0,Married,Master's,CEO,6208.0
54.0,Female,102880.0,Single,Bachelor's,CEO,5660.0
54.0,Male,140684.0,Single,PhD,Engineer,3096.0
66.0,Male,90804.0,Married,Master's,CEO,2964.0
102.42154354562416,Female,38286.0,Single,PhD,Waiter,9308.0
72.0,Male,189988.0,Single,Master's,CEO,7501.0
102.42154354562416,Female,72394.0,Single,Bachelor's,Engineer,8926.0
44.0,Male,279979.0,Single,Bachelor's,CEO,3450.0
62.0,Female,36240.0,Single,Bachelor's,Engineer,6612.0
61.0,Female,18493.0,Single,Master's,Doctor,6332.0
34.0,Female,54275.0,Single,Bachelor's,CEO,7265.0
21.0,Female,173864.0,Married,Master's,Waiter,2290.0
44.0,Female,102528.0,Single,Master's,Engineer,3033.0
73.0,Female,230403.0,Single,Master's,CEO,7314.0
46.0,Male,60418.0,Single,PhD,Engineer,6093.0
66.0,Female,49337.0,Married,PhD,Engineer,1057.0
75.0,Male,57602.0,Married,Bachelor's,Engineer,1950.0
25.0,Female,227397.0,Married,PhD,CEO,9578.0
40.0,Male,28995.0,Single,Bachelor's,Engineer,2692.0
102.42154354562416,Female,40269.0,Married,PhD,Waiter,6163.0
51.0,Female,47566.0,Married,Bachelor's,Doctor,3458.0
36.0,Male,226276.0,Married,PhD,Doctor,30688.0
23.0,Female,253365.0,Single,PhD,CEO,9678.0
60.0,Male,16779.0,Married,PhD,Teacher,8663.0
32.0,Female,37255.0,Single,Bachelor's,Engineer,9698.0
34.0,Female,404427.9082545613,Single,Master's,Teacher,94167.0
55.0,Male,37831.0,Married,PhD,Engineer,4359.0
102.42154354562416,Female,261311.0,Single,PhD,CEO,7255.0
21.0,Female,173864.0,Married,Master's,Waiter,2290.0
31.0,Female,208364.0,Single,Master's,CEO,5627.0
19.0,Male,186314.0,Single,Bachelor's,Waiter,77019.0
20.0,Female,404427.9082545613,Single,Master's,CEO,2324.0
77.0,Male,229703.0,Married,Bachelor's,CEO,1461.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
37.0,Male,191238.0,Married,Bachelor's,Teacher,43593.0
32.0,Female,186953.0,Single,PhD,Waiter,30743.0
33.0,Male,139397.0,Married,PhD,Doctor,94281.0
40.0,Female,260706.0,Married,Master's,CEO,7633.0
18.0,Female,42523.0,Single,Master's,Engineer,8280.0
76.0,Male,63085.0,Married,PhD,Waiter,70170.0
67.0,Female,297507.0,Married,PhD,Engineer,89791.0
21.0,Female,36504.0,Single,PhD,Teacher,4089.0
30.0,Male,143050.0,Married,Master's,CEO,9108.0
50.0,Male,44243.0,Single,PhD,Engineer,7161.0
53.0,Female,233248.0,Married,PhD,Teacher,1105.0
19.0,Female,404427.9082545613,Single,PhD,Waiter,2062.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
102.42154354562416,Female,299311.0,Single,Bachelor's,CEO,5735.0
76.0,Male,63085.0,Married,PhD,Waiter,70170.0
79.0,Male,277803.0,Single,Bachelor's,Waiter,23074.0
59.0,Female,255783.0,Married,Bachelor's,Doctor,6266.0
36.0,Female,150519.0,Single,Bachelor's,Waiter,43433.0
55.0,Female,33030.0,Single,PhD,CEO,8080.0
55.0,Male,37831.0,Married,PhD,Engineer,4359.0
35.0,Male,270694.0,Married,Bachelor's,CEO,1733.0
25.0,Female,22571.0,Married,Bachelor's,Teacher,5033.0
26.0,Female,275219.0,Single,Master's,Waiter,5825.0
46.0,Female,25574.0,Married,PhD,CEO,6149.0
54.0,Male,240142.0,Single,PhD,Waiter,8643.0
56.0,Male,175865.0,Single,PhD,Teacher,3894.0
69.0,Female,100815.0,Married,Bachelor's,CEO,9449.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
66.0,Female,245892.0,Single,Bachelor's,Waiter,18774.0
33.0,Male,8916.0,Single,Master's,Teacher,2748.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
70.0,Male,170333.0,Married,Bachelor's,CEO,1432.0
70.0,Female,198772.0,Single,PhD,Waiter,4955.0
31.0,Female,173799.0,Married,PhD,Engineer,42044.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
22.0,Female,253269.0,Single,Bachelor's,CEO,2142.0
18.0,Female,42523.0,Single,Master's,Engineer,8280.0
32.0,Female,193249.0,Married,Bachelor's,Teacher,1240.0
40.0,Male,37940.0,Single,Bachelor's,Teacher,8082.0
56.0,Male,290097.0,Married,PhD,CEO,2169.0
24.0,Female,22889.0,Married,Bachelor's,Doctor,4088.0
27.0,Male,20217.0,Single,PhD,Waiter,806.0
58.0,Female,404427.9082545613,Married,PhD,CEO,7496.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
36.0,Male,259389.0,Married,Bachelor's,CEO,16251.0
21.0,Male,10331.0,Single,Master's,Waiter,6128.0
68.0,Female,172490.0,Married,PhD,Engineer,2708.0
67.0,Male,81673.0,Married,Master's,CEO,8303.0
28.0,Female,267448.0,Single,Bachelor's,CEO,4242.0
51.0,Female,203235.0,Single,PhD,CEO,2136.0
68.0,Female,112704.0,Single,Master's,CEO,7435.0
70.0,Male,42027.0,Single,Master's,Teacher,451.0
50.0,Female,51470.0,Married,PhD,Engineer,63209.0
69.0,Female,38285.0,Single,PhD,Engineer,1760.0
102.42154354562416,Female,404427.9082545613,Single,PhD,CEO,5924.0
67.0,Female,145149.0,Single,Master's,Engineer,2107.0
74.0,Female,404427.9082545613,Married,PhD,Waiter,5606.0
102.42154354562416,Female,17162.0,Single,PhD,Engineer,4865.0
31.0,Female,41147.0,Single,Bachelor's,Engineer,8204.0
54.0,Female,157413.0,Married,Bachelor's,CEO,4831.0
38.0,Female,224684.0,Married,Master's,Doctor,23582.0
52.0,Female,74519.0,Married,Bachelor's,CEO,9205.0
102.42154354562416,Female,268015.0,Married,Master's,CEO,5556.0
20.0,Female,45284.0,Single,Bachelor's,CEO,3582.0
33.0,Male,11354.0,Single,Bachelor's,Engineer,2418.0
43.0,Female,192725.0,Single,PhD,Waiter,1780.0
28.0,Female,63988.0,Single,PhD,CEO,4751.0
72.0,Female,44036.0,Single,Master's,Engineer,4728.0
69.0,Female,150627.0,Single,Master's,CEO,4867.0
54.0,Female,52951.0,Married,Bachelor's,CEO,1860.0
58.0,Female,154466.0,Single,Bachelor's,CEO,7555.0
63.0,Female,256654.0,Single,Bachelor's,CEO,1574.0
19.0,Female,146132.0,Married,Bachelor's,Teacher,1760.0
38.0,Female,284022.0,Married,PhD,CEO,5888.0
78.0,Female,49080.0,Married,Master's,CEO,1906.0
44.0,Female,48250.0,Married,PhD,CEO,2953.0
43.0,Female,19023.0,Single,PhD,Teacher,2459.0
61.0,Female,199359.0,Single,Bachelor's,Engineer,89675.0
64.0,Female,125707.0,Married,Master's,CEO,1791.0
45.0,Male,19416.0,Single,Master's,Engineer,9412.0
68.0,Male,169550.0,Single,Bachelor's,Doctor,4359.0
63.0,Female,224586.0,Single,Bachelor's,CEO,8797.0
57.0,Male,117174.0,Single,Bachelor's,CEO,9757.0
54.0,Female,46909.0,Single,PhD,Engineer,2179.0
50.0,Male,132537.0,Single,Bachelor's,Teacher,38672.0
28.0,Female,231111.0,Single,Bachelor's,Doctor,6687.0
43.0,Female,33664.0,Single,Bachelor's,Engineer,752.0
38.0,Female,32836.0,Single,PhD,CEO,6902.0
57.0,Male,217838.0,Single,Bachelor's,CEO,4548.0
31.0,Male,87597.0,Married,PhD,Doctor,2774.0
19.0,Female,404427.9082545613,Single,Bachelor's,CEO,1232.0
38.0,Female,404427.9082545613,Single,Master's,Engineer,64486.0
72.0,Male,20390.0,Married,Master's,Teacher,8397.0
27.0,Female,12213.0,Married,Master's,Teacher,4492.0
39.0,Male,25788.0,Married,Bachelor's,Engineer,8166.0
54.0,Female,260118.0,Single,PhD,CEO,1726.0
63.0,Male,98047.0,Married,Master's,Engineer,31037.0
57.0,Male,70280.0,Married,PhD,Waiter,85815.0
42.0,Female,204770.0,Single,PhD,Teacher,29701.0
31.0,Female,73923.0,Single,Master's,CEO,1379.0
78.0,Male,294389.0,Married,PhD,Waiter,13225.0
79.0,Female,135720.0,Single,PhD,CEO,5568.0
40.0,Female,9568.0,Single,Bachelor's,Engineer,1116.0
30.0,Female,13672.0,Single,Master's,Waiter,7846.0
29.0,Male,53723.0,Married,PhD,CEO,7075.0
31.0,Male,24944.0,Single,PhD,Engineer,3767.0
22.0,Female,76091.0,Married,Master's,Waiter,5028.0
77.0,Female,10190.0,Married,PhD,Teacher,312.0
49.0,Male,292145.0,Married,Bachelor's,Engineer,1341.0
79.0,Male,216639.0,Single,PhD,CEO,50921.0
41.0,Female,145437.0,Single,Bachelor's,Teacher,33715.0
70.0,Female,67454.0,Married,PhD,Engineer,6673.0
29.0,Male,68826.0,Married,PhD,Engineer,51450.0
25.0,Male,12728.0,Married,PhD,CEO,7369.0
20.0,Female,96381.0,Married,Bachelor's,CEO,9105.0
63.0,Male,232001.0,Single,Bachelor's,Engineer,8386.0
26.0,Female,156092.0,Single,PhD,Engineer,56230.0
71.0,Female,173772.0,Married,Bachelor's,Waiter,26941.0
24.0,Female,181779.0,Single,Bachelor's,Waiter,8974.0
48.0,Female,28635.0,Married,PhD,CEO,3524.0
18.0,Male,65347.0,Single,PhD,CEO,6057.0
30.0,Female,140306.0,Married,Bachelor's,Teacher,73220.0
75.0,Female,102123.0,Single,PhD,CEO,2696.0
102.42154354562416,Male,248969.0,Married,Bachelor's,CEO,8014.0
39.0,Female,41400.0,Single,Master's,CEO,8298.0
62.0,Male,23012.0,Single,Bachelor's,Engineer,9489.0
35.0,Female,288718.0,Married,PhD,Doctor,76284.0
34.0,Male,207773.0,Married,Bachelor's,Doctor,61773.0
41.0,Female,42090.0,Married,PhD,Doctor,594.0
41.0,Female,293969.0,Single,PhD,CEO,7879.0
18.0,Female,404427.9082545613,Single,PhD,CEO,5982.0
43.0,Female,33664.0,Single,Bachelor's,Engineer,752.0
75.0,Male,52903.0,Married,Master's,CEO,9700.0
39.0,Male,183133.0,Married,Master's,CEO,1749.0
56.0,Female,162651.0,Married,PhD,CEO,55883.0
61.0,Female,404427.9082545613,Married,Master's,CEO,6133.0
21.0,Female,36504.0,Single,PhD,Teacher,4089.0
51.0,Male,215947.0,Married,Master's,CEO,7915.0
40.0,Male,28995.0,Single,Bachelor's,Engineer,2692.0
59.0,Female,247328.0,Married,Master's,CEO,7288.0
27.0,Male,196068.0,Single,Master's,Engineer,77321.0
102.42154354562416,Female,195593.0,Single,Master's,Engineer,8887.0
44.0,Male,131242.0,Single,Bachelor's,Engineer,72477.0
31.0,Female,159139.0,Single,Bachelor's,CEO,9062.0
28.0,Male,71199.0,Married,Bachelor's,Teacher,40203.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
28.0,Female,181310.0,Single,Bachelor's,CEO,9080.0
23.0,Female,54068.0,Married,PhD,CEO,1733.0
38.0,Female,202429.0,Married,Bachelor's,Engineer,8785.0
34.0,Female,118634.0,Married,PhD,Teacher,3282.0
49.0,Male,116980.0,Single,Master's,Doctor,41130.0
44.0,Male,131242.0,Single,Bachelor's,Engineer,72477.0
42.0,Male,95762.0,Married,PhD,Engineer,45332.0
63.0,Male,32820.0,Married,PhD,Waiter,2135.0
65.0,Female,21061.0,Single,Master's,Teacher,5985.0
19.0,Female,28700.0,Married,Bachelor's,Waiter,5816.0
26.0,Female,156092.0,Single,PhD,Engineer,56230.0
30.0,Female,170023.0,Married,PhD,Doctor,8540.0
32.0,Male,160244.0,Married,PhD,CEO,7600.0
25.0,Male,40064.0,Married,Master's,Doctor,8936.0
58.0,Female,186272.0,Married,Master's,CEO,4144.0
30.0,Female,82100.0,Single,Master's,CEO,3666.0
39.0,Male,224629.0,Married,Bachelor's,Waiter,192.0
18.0,Female,145449.0,Single,Bachelor's,CEO,3925.0
73.0,Female,59598.0,Single,PhD,CEO,9591.0
39.0,Female,41557.0,Married,Bachelor's,Engineer,7085.0
33.0,Female,266527.0,Married,Bachelor's,Engineer,26776.0
68.0,Female,33052.0,Single,PhD,Teacher,2150.0
31.0,Female,404427.9082545613,Single,PhD,Teacher,1766.0
34.0,Female,100232.0,Married,Bachelor's,Waiter,56198.0
70.0,Male,42027.0,Single,Master's,Teacher,451.0
66.0,Male,40827.0,Single,Master's,Waiter,8424.0
57.0,Female,119983.0,Married,PhD,Engineer,52633.0
26.0,Male,69254.0,Single,Master's,CEO,2002.0
40.0,Female,253012.0,Single,Master's,Doctor,53938.0
63.0,Female,94848.0,Single,PhD,Waiter,2620.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
70.0,Female,60114.0,Married,Master's,Teacher,69331.0
52.0,Female,285679.0,Married,PhD,Waiter,4882.0
65.0,Male,279321.0,Married,Master's,Teacher,76664.0
61.0,Female,162929.0,Single,PhD,CEO,3626.0
57.0,Female,83000.0,Married,Bachelor's,CEO,1328.0
66.0,Male,125328.0,Married,Master's,Teacher,35462.0
28.0,Male,242149.0,Single,PhD,CEO,3629.0
69.0,Female,8253.0,Single,Master's,Teacher,9007.0
75.0,Male,57602.0,Married,Bachelor's,Engineer,1950.0
48.0,Male,261455.0,Single,PhD,Doctor,6080.0
27.0,Female,8567.0,Single,Master's,Teacher,8871.0
18.0,Female,86606.0,Single,PhD,CEO,9808.0
37.0,Female,123572.0,Single,Bachelor's,CEO,9842.0
41.0,Male,245182.0,Single,Master's,Doctor,3927.0
59.0,Female,21945.0,Single,PhD,Waiter,7435.0
78.0,Female,237396.0,Married,PhD,CEO,6998.0
41.0,Female,151877.0,Single,Master's,CEO,1108.0
35.0,Male,404427.9082545613,Single,Bachelor's,CEO,4434.0
66.0,Female,270547.0,Single,Master's,Doctor,7111.0
71.0,Female,173772.0,Married,Bachelor's,Waiter,26941.0
35.0,Female,271395.0,Single,Master's,CEO,5919.0
49.0,Female,262067.0,Married,Master's,CEO,5720.0
60.0,Female,107005.0,Single,Bachelor's,CEO,2428.0
43.0,Male,207894.0,Single,PhD,Waiter,9271.0
49.0,Male,25232.0,Single,Master's,Waiter,80777.0
24.0,Male,226702.0,Single,Bachelor's,CEO,1631.0
20.0,Male,41815.0,Single,Master's,Doctor,6705.0
39.0,Female,185785.0,Single,Master's,CEO,1558.0
78.0,Female,91696.0,Single,Master's,Engineer,14324.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
57.0,Female,119983.0,Married,PhD,Engineer,52633.0
74.0,Male,14948.0,Married,PhD,Engineer,4037.0
70.0,Male,104109.0,Single,Bachelor's,CEO,1192.0
33.0,Female,266527.0,Married,Bachelor's,Engineer,26776.0
69.0,Female,178686.0,Single,Bachelor's,Waiter,96410.0
56.0,Female,170265.0,Single,PhD,Waiter,3962.0
102.42154354562416,Male,282004.0,Married,Master's,CEO,2572.0
31.0,Male,153037.0,Single,Master's,Teacher,5131.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
69.0,Male,286098.0,Married,Bachelor's,Waiter,3318.0
61.0,Male,178797.0,Single,Master's,Engineer,4042.0
58.0,Female,214197.0,Single,Master's,CEO,1480.0
53.0,Female,184485.0,Single,Bachelor's,Teacher,92628.0
59.0,Female,148876.0,Single,Bachelor's,Engineer,3581.0
59.0,Male,9382.0,Single,Master's,Doctor,894.0
52.0,Female,216467.0,Married,Master's,CEO,8813.0
27.0,Female,40144.0,Married,PhD,Waiter,6402.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
58.0,Male,194588.0,Single,Master's,Doctor,94779.0
58.0,Female,124835.0,Single,Bachelor's,CEO,44597.0
40.0,Female,253012.0,Single,Master's,Doctor,53938.0
34.0,Male,133791.0,Single,Master's,CEO,4838.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
23.0,Female,54068.0,Married,PhD,CEO,1733.0
102.42154354562416,Male,404427.9082545613,Single,PhD,CEO,2421.0
36.0,Female,48429.0,Single,Bachelor's,Doctor,6581.0
46.0,Female,220947.0,Single,PhD,CEO,1470.0
40.0,Female,79154.0,Single,Master's,CEO,7289.0
34.0,Male,74106.0,Married,PhD,Engineer,5776.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
56.0,Female,75596.0,Single,Master's,Teacher,84557.0
36.0,Female,20298.0,Married,Bachelor's,CEO,1160.0
78.0,Female,269711.0,Single,Master's,Doctor,2127.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
67.0,Female,145149.0,Single,Master's,Engineer,2107.0
54.0,Female,122992.0,Single,PhD,Doctor,3713.0
26.0,Female,404427.9082545613,Single,PhD,CEO,4453.0
67.0,Female,231365.0,Single,Bachelor's,Doctor,9621.0
67.0,Female,138459.0,Single,Bachelor's,CEO,3355.0
64.0,Female,9120.0,Single,Master's,Teacher,6887.0
79.0,Female,66613.0,Married,Bachelor's,Teacher,30787.0
71.0,Female,152441.0,Single,Bachelor's,Doctor,8600.0
48.0,Male,221015.0,Single,Master's,CEO,9205.0
53.0,Male,22796.0,Single,Bachelor's,Teacher,8060.0
71.0,Female,61202.0,Single,Master's,CEO,4743.0
69.0,Female,19185.0,Single,Master's,Waiter,6431.0
78.0,Male,264700.0,Single,Master's,Teacher,8054.0
52.0,Female,174059.0,Single,PhD,CEO,3166.0
61.0,Male,44019.0,Single,PhD,Waiter,62008.0
36.0,Male,199162.0,Single,Master's,Doctor,30305.0
27.0,Male,294650.0,Single,Master's,CEO,5289.0
64.0,Female,63763.0,Married,Master's,Teacher,81184.0
67.0,Female,217708.0,Single,PhD,CEO,8197.0
61.0,Male,17752.0,Single,PhD,Teacher,434.0
51.0,Male,215947.0,Married,Master's,CEO,7915.0
43.0,Male,207894.0,Single,PhD,Waiter,9271.0
69.0,Male,49432.0,Married,Bachelor's,Engineer,6850.0
26.0,Female,156092.0,Single,PhD,Engineer,56230.0
59.0,Female,24712.0,Single,Master's,Teacher,1175.0
43.0,Female,91857.0,Single,Master's,CEO,5405.0
70.0,Female,153761.0,Single,PhD,CEO,5960.0
102.42154354562416,Female,17162.0,Single,PhD,Engineer,4865.0
38.0,Male,49859.0,Single,PhD,CEO,4023.0
102.42154354562416,Female,40269.0,Married,PhD,Waiter,6163.0
76.0,Female,157935.0,Single,Bachelor's,Teacher,7461.0
40.0,Male,8521.0,Single,Master's,Engineer,6508.0
25.0,Male,31203.0,Single,PhD,Teacher,9512.0
23.0,Male,38114.0,Married,Bachelor's,CEO,7483.0
40.0,Male,37940.0,Single,Bachelor's,Teacher,8082.0
22.0,Female,44959.0,Married,Bachelor's,Teacher,9937.0
44.0,Female,152887.0,Married,Master's,CEO,1448.0
18.0,Female,404427.9082545613,Married,Bachelor's,Engineer,75289.0
55.0,Male,37831.0,Married,PhD,Engineer,4359.0
36.0,Male,55764.0,Married,Master's,Waiter,278.0
